Symbol,ArzeshKole,userid,tradedate,karmozd
وتوصا,81880500,41552,7/7/2021,248917
وتوصا,6705480,41552,7/7/2021,20385
وتوصا,96900000,41552,7/7/2021,294576
وتوصا,60640020,41552,7/7/2021,184346
وآوا,5900000,31944,7/7/2021,17936
تملت,3074400,21552,7/7/2021,9346
وغدیر,13070000,20715,7/7/2021,39733
برکت,5829000,68,7/7/2021,17720
خمحرکه,7800000,19694,7/7/2021,23712
تاپیکو,61605000,8811,7/7/2021,187279
خمحرکه,1443000,19694,7/7/2021,4387
مادیرا,5157600,26432,7/7/2021,15679
مادیرا,5364528,26432,7/7/2021,16308
مادیرا,5356554,26432,7/7/2021,16284
سپاس,18486623,57693,7/7/2021,2773
سپاس,481362837,57693,7/7/2021,72204
تاپکیش,5360000,22891,7/7/2021,16294
خگستر,26150000,690,7/7/2021,79496
تاپکیش,14659600,22891,7/7/2021,44565
برکت,5848500,68,7/7/2021,17779
کیسون,26137600,30900,7/7/2021,79458
کیسون,5105000,30900,7/7/2021,15519
کیسون,479257400,30900,7/7/2021,1456942
برکت,938826270,16991,7/7/2021,2854032
سپاس,140126000,57693,7/7/2021,21019
وملی,5296000,17909,7/7/2021,16100
شدوص,135930980,19780,7/7/2021,413230
فتوسا,446985,16952,7/7/2021,1359
شپنا,7794000,15711,7/7/2021,23694
کلر,4173000,19360,7/7/2021,12686
سپاس,50045000,57693,7/7/2021,7507
دفارا,567000,22891,7/7/2021,1724
شتران,82224240,1212,7/7/2021,249962
شتران,2503760,1212,7/7/2021,7611
دتولید,1448000000,40511,7/7/2021,4401920
دفارا,5518800,22891,7/7/2021,16777
دتولید,561143440,40511,7/7/2021,1705876
دتولید,199273760,40511,7/7/2021,605792
دتولید,687582800,40511,7/7/2021,2090252
سپاس,50045000,57693,7/7/2021,7507
قنیشا,42896250,31341,7/7/2021,130405
قنیشا,27675000,31341,7/7/2021,84132
وبصادر,93440448,19991,7/7/2021,284059
وبصادر,46742544,19991,7/7/2021,142097
ولکار,238272,16952,7/7/2021,724
وبصادر,82942620,19991,7/7/2021,252146
سپاس,60054000,57693,7/7/2021,9008
فتوسا,446310,8310,7/7/2021,1357
وبصادر,223000000,19991,7/7/2021,677920
وبصادر,223000000,19991,7/7/2021,677920
وبصادر,100744710,19991,7/7/2021,306264
وبصادر,122255290,19991,7/7/2021,371656
کزغال,2178000,19203,7/7/2021,6621
وبصادر,223000000,19991,7/7/2021,677920
وبصادر,100744710,19991,7/7/2021,306264
وبصادر,122255290,19991,7/7/2021,371656
وبصادر,85917440,19991,7/7/2021,261189
حسیر,536772036,6372,7/7/2021,1631787
حسیر,127362439,6372,7/7/2021,387182
حسیر,327811977,6372,7/7/2021,996548
حسیر,429550548,6372,7/7/2021,1305834
وبصادر,53707320,19991,7/7/2021,163270
وبصادر,11150000,19991,7/7/2021,33896
وبصادر,53774220,19991,7/7/2021,163474
وبصادر,18451020,19991,7/7/2021,56091
برکت,29590200,16991,7/7/2021,89954
برکت,23594800,16991,7/7/2021,71728
برکت,99639680,16991,7/7/2021,302905
دتوزیع,14182500,13447,7/7/2021,43115
برکت,5028400,16991,7/7/2021,15286
زقیام,2752470,12099,7/7/2021,8368
قنیشا,6918750,31341,7/7/2021,21033
برکت,70707040,16991,7/7/2021,214949
دتوزیع,44391225,13447,7/7/2021,134949
فولای,79160000,8465,7/7/2021,240646
سپاس,30927810,57693,7/7/2021,4639
ساوه,1992524,19360,7/7/2021,6057
سرود,23070000,1025,7/7/2021,70133
زقیام,159157530,12099,7/7/2021,483839
ثغرب,19374080,29238,7/7/2021,58897
ثغرب,5288816,29238,7/7/2021,16078
ثغرب,10521368,29238,7/7/2021,31985
شنفت,58478940,40251,7/7/2021,177776
غنوش,27928370,25505,7/7/2021,84902
قنیشا,81143100,17328,7/7/2021,246675
قنیشا,99559280,17328,7/7/2021,302660
قنیشا,110500000,17328,7/7/2021,335920
قنیشا,38668000,17328,7/7/2021,117551
قنیشا,27620000,17328,7/7/2021,83965
قنیشا,21156920,17328,7/7/2021,64317
قنیشا,1656900,17328,7/7/2021,5037
قنیشا,107974650,17328,7/7/2021,328243
قنیشا,27615000,17328,7/7/2021,83950
قنیشا,16569000,17328,7/7/2021,50370
قنیشا,5081160,17328,7/7/2021,15447
قنیشا,15075060,17328,7/7/2021,45828
فتوسا,445743,11974,7/7/2021,1355
زقیام,43650560,199,7/7/2021,132698
هجرت,62532918,21948,7/7/2021,190100
هجرت,138063986,21948,7/7/2021,419715
هجرت,155008847,21948,7/7/2021,471227
هجرت,354495000,21948,7/7/2021,1077665
هجرت,456022368,21948,7/7/2021,1386308
هجرت,14179800,21948,7/7/2021,43107
هجرت,148887900,21948,7/7/2021,452619
هجرت,297775800,21948,7/7/2021,905238
البرز,19922232,16991,7/7/2021,60564
البرز,109082400,16991,7/7/2021,331610
البرز,43000000,16991,7/7/2021,130720
اعتلا,7362000,8465,7/7/2021,22380
مادیرا,44400000,207,7/7/2021,134976
البرز,11468100,16991,7/7/2021,34863
سپاس,20018000,57693,7/7/2021,3003
زقیام,30022740,199,7/7/2021,91269
زکوثر,11106900,27698,7/7/2021,33765
البرز,31531900,16991,7/7/2021,95857
بگیلان,1036700,9942,7/7/2021,3152
ضملی7003,11100000,11068,7/7/2021,8880
ضملی7003,33285000,11068,7/7/2021,26628
سپاس,5404860,57693,7/7/2021,811
ضملی7003,6657000,11068,7/7/2021,5326
وبصادر,22410000,19991,7/7/2021,68126
وبصادر,53119360,19991,7/7/2021,161483
وبصادر,49813120,19991,7/7/2021,151432
وبصادر,98667520,19991,7/7/2021,299949
سخاش,9301000,8811,7/7/2021,28275
شنفت,99646950,40251,7/7/2021,302927
سخاش,9859060,8811,7/7/2021,29972
سخاش,5301570,8811,7/7/2021,16117
حفاری,26471130,54325,7/7/2021,80472
سخاش,10975180,8811,7/7/2021,33365
گدنا,231510,22683,7/7/2021,704
سپاس,50045000,57693,7/7/2021,7507
وتوصا,29850000,3197,7/7/2021,90744
خکار,17500000,8465,7/7/2021,53200
برکت,1123941000,24327,7/7/2021,3416781
برکت,94965000,24327,7/7/2021,288694
برکت,80535000,22854,7/7/2021,244826
برکت,344877000,22854,7/7/2021,1048426
برکت,603330000,1018,7/7/2021,1834123
برکت,195000000,1018,7/7/2021,592800
برکت,78000000,1018,7/7/2021,237120
برکت,11700000,1018,7/7/2021,35568
برکت,78000000,1018,7/7/2021,237120
برکت,31200000,1018,7/7/2021,94848
برکت,480012000,1018,7/7/2021,1459236
زقیام,18796074,199,7/7/2021,57140
شبهرن,25233300,743,7/7/2021,76709
فتوسا,446580,29193,7/7/2021,1358
کرمان,88712165,265,7/7/2021,269685
کرمان,7140672,265,7/7/2021,21708
کرمان,38613120,265,7/7/2021,117384
زقیام,10395000,199,7/7/2021,31601
زقیام,25410000,199,7/7/2021,77246
زقیام,23100000,199,7/7/2021,70224
زقیام,10395000,199,7/7/2021,31601
قنیشا,96106000,17328,7/7/2021,292162
قنیشا,17400000,17328,7/7/2021,52896
قنیشا,456228000,17328,7/7/2021,1386933
قنیشا,10266000,17328,7/7/2021,31209
قنیشا,58000000,17328,7/7/2021,176320
غویتا,11876652,40339,7/7/2021,36105
غویتا,5483500,40339,7/7/2021,16670
غویتا,134186230,40339,7/7/2021,407926
داوه,95338980,30255,7/7/2021,289830
بموتو,1708200,31944,7/7/2021,5193
کیسون,68893020,30900,7/7/2021,209435
کیسون,15330000,30900,7/7/2021,46603
کیسون,51100000,30900,7/7/2021,155344
کیسون,10220000,30900,7/7/2021,31069
کیسون,365456980,30900,7/7/2021,1110989
اپال,8178200,14919,7/7/2021,24862
اپال,61800,14919,7/7/2021,188
سشمال,18605960,18824,7/7/2021,56562
سشمال,8463960,18824,7/7/2021,25730
سشمال,13369000,18824,7/7/2021,40642
سپاس,19987973,57693,7/7/2021,2998
کیان,18729600,26530,7/7/2021,2809
سشمال,23717600,18824,7/7/2021,72102
دروز,217950000,3682,7/7/2021,662568
شپنا,650000000,20604,7/7/2021,1976000
غویتا,79712220,40339,7/7/2021,242325
غصینو,5016955,22253,7/7/2021,15252
خودرو,20900000,12343,7/7/2021,63536
سشمال,15494340,18824,7/7/2021,47103
شدوص,40260000,19780,7/7/2021,122390
غصینو,531180000,22253,7/7/2021,1614787
شگویا,104500,26619,7/7/2021,318
شگویا,5225000,26619,7/7/2021,15884
شگویا,5120500,26619,7/7/2021,15566
برکت,277494200,541,7/7/2021,843582
خگستر,17009362,690,7/7/2021,51708
خگستر,19925476,690,7/7/2021,60573
خگستر,6515000,690,7/7/2021,19806
خگستر,13030000,690,7/7/2021,39611
خگستر,73820162,690,7/7/2021,224413
برکت,19735000,2061,7/7/2021,59994
همراه,4470400,19359,7/7/2021,13590
تاپکیش,9436000,12099,7/7/2021,28685
فتوسا,454950,5541,7/7/2021,1383
برکت,5923500,68,7/7/2021,18007
خگستر,2949648,690,7/7/2021,8967
ثغرب,86464160,16197,7/7/2021,262851
خگستر,7824000,690,7/7/2021,23785
ثغرب,7023960,16197,7/7/2021,21353
خگستر,15306352,690,7/7/2021,46531
ثغرب,108094520,16197,7/7/2021,328607
وغدیر,44346510,27899,7/7/2021,134813
سخاش,19800720,8811,7/7/2021,60194
وبصادر,225000000,19991,7/7/2021,684000
سخاش,275010,8811,7/7/2021,836
کیسون,10219000,20652,7/7/2021,31066
غصینو,53985000,22253,7/7/2021,164114
اپال,2069000,5541,7/7/2021,6290
اپال,6207000,5541,7/7/2021,18869
شاروم,250112,5541,7/7/2021,760
بگیلان,1036700,16628,7/7/2021,3152
سخوز,11342740,28270,7/7/2021,34482
سخوز,37090950,28270,7/7/2021,112756
سخوز,75620880,28270,7/7/2021,229887
شاروم,8206800,9738,7/7/2021,24949
شاروم,11504416,9738,7/7/2021,34973
شاروم,57612180,9738,7/7/2021,175141
شاروم,78650160,9738,7/7/2021,239096
شاروم,35855220,9738,7/7/2021,109000
شاروم,15630000,9738,7/7/2021,47515
برکت,19925000,2061,7/7/2021,60572
حپارسا,25523820,14472,7/7/2021,77592
حپارسا,49901180,14472,7/7/2021,151700
پیزد,916958,19359,7/7/2021,2788
شاروم,15630000,9738,7/7/2021,47515
فتوسا,452223,10534,7/7/2021,1375
ثرود,188765000,69765,7/7/2021,573846
تاصیکو,29122500,5541,7/7/2021,88532
برکت,41360000,31166,7/7/2021,125734
خودرو,5240000,29840,7/7/2021,15930
شاروم,62508000,9738,7/7/2021,190024
شاروم,136368102,9738,7/7/2021,414559
برکت,11680000,69839,7/7/2021,35507
برکت,3680000,69839,7/7/2021,11187
برکت,20065000,2061,7/7/2021,60998
برکت,6624750,2061,7/7/2021,20139
برکت,6424000,2061,7/7/2021,19529
برکت,7024500,2061,7/7/2021,21354
آریان,38936880,31200,7/7/2021,118368
آریان,116766360,31200,7/7/2021,354970
کزغال,2164800,5541,7/7/2021,6581
آریان,40221000,31200,7/7/2021,122272
آریان,220588200,31200,7/7/2021,670588
برکت,20100000,2061,7/7/2021,61104
ثبهساز,1384161,9942,7/7/2021,4208
تبرک,56680000,3523,7/7/2021,172307
برکت,20135000,2061,7/7/2021,61210
برکت,20145000,2061,7/7/2021,61241
وآیند,10493100,28485,7/7/2021,31899
تکمبا,49540140,12017,7/7/2021,150602
تکمبا,24941580,12017,7/7/2021,75822
تکمبا,30107950,12017,7/7/2021,91528
تکمبا,140630000,12017,7/7/2021,427515
وتجارت,18606000,31198,7/7/2021,56562
وتجارت,114294000,31198,7/7/2021,347454
کیسون,306000000,252,7/7/2021,930240
فخوز,402841230,30587,7/7/2021,1224637
وبصادر,78807590,19991,7/7/2021,239575
وبصادر,14755000,19991,7/7/2021,44855
وبصادر,133437410,19991,7/7/2021,405650
صبا,73458260,1365,7/7/2021,223313
حکشتی,2226900,12017,7/7/2021,6770
حکشتی,29121000,12017,7/7/2021,88528
حکشتی,5995500,12017,7/7/2021,18226
حکشتی,8565000,12017,7/7/2021,26038
حکشتی,85650000,12017,7/7/2021,260376
حکشتی,306448000,12017,7/7/2021,931602
پالایش,28125510,31944,7/7/2021,26719
ونوین,2691140,690,7/7/2021,8181
پالایش,28125510,31944,7/7/2021,26719
ونوین,45108860,690,7/7/2021,137131
نوری,20566200,14651,7/7/2021,62521
نوری,9966000,14651,7/7/2021,30297
شلرد,290700000,442,7/7/2021,883728
نوری,60067800,14651,7/7/2021,182606
آریان,321487560,31200,7/7/2021,977322
وسکاب,5961900,8607,7/7/2021,18124
وسکاب,10064255,8607,7/7/2021,30595
وسکاب,5670000,8607,7/7/2021,17237
وسکاب,121905000,8607,7/7/2021,370591
غویتا,10965900,40339,7/7/2021,33336
غویتا,9969000,40339,7/7/2021,30306
غویتا,9959031,40339,7/7/2021,30275
چافست,5446260,22421,7/7/2021,16557
چافست,7110000,22421,7/7/2021,21614
چافست,28661570,22421,7/7/2021,87131
چافست,6053460,22421,7/7/2021,18403
چافست,19922420,22421,7/7/2021,60564
چافست,10522200,22421,7/7/2021,31987
چافست,29876800,22421,7/7/2021,90825
چافست,7100000,22421,7/7/2021,21584
چافست,71000000,22421,7/7/2021,215840
چافست,22720000,22421,7/7/2021,69069
وصندوق,167600000,40674,7/7/2021,509504
وصندوق,167600000,40674,7/7/2021,509504
وصندوق,10961040,40674,7/7/2021,33322
پالایش,28121520,31944,7/7/2021,26715
پالایش,7118480,31944,7/7/2021,6763
پالایش,21003040,31944,7/7/2021,19953
پالایش,28121520,31944,7/7/2021,26715
چافست,10011000,22421,7/7/2021,30433
های وب,89133750,19328,7/7/2021,270967
برکت,6000000,68,7/7/2021,18240
برکت,43024440,54473,7/7/2021,130794
برکت,12018000,54473,7/7/2021,36535
برکت,6409600,54473,7/7/2021,19485
برکت,49754520,54473,7/7/2021,151254
وصندوق,324238960,40674,7/7/2021,985686
غصینو,8880000,22253,7/7/2021,26995
مادیرا,26955000,207,7/7/2021,81943
برکت,5995500,68,7/7/2021,18226
وساخت,99490660,27489,7/7/2021,302452
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
پالایش,28125510,31944,7/7/2021,26719
ونوین,8044740,690,7/7/2021,24456
غصینو,47202400,22253,7/7/2021,143495
کچاد,325051760,31200,7/7/2021,988157
صبا,123585646,1365,7/7/2021,375700
پلاسک,49101750,18009,7/7/2021,149269
دلقما,36840000,1019,7/7/2021,111994
برکت,17995500,68,7/7/2021,54706
ونوین,7170000,690,7/7/2021,21797
ثمسکن,3307776,31575,7/7/2021,10056
وساخت,49798420,27489,7/7/2021,151387
غصینو,109273556,22253,7/7/2021,332192
پالایش,28129500,31944,7/7/2021,26723
ثمسکن,136852224,31575,7/7/2021,416031
غمارگ,23310000,8811,7/7/2021,70862
غصینو,44252250,22253,7/7/2021,134527
وساخت,9977160,27489,7/7/2021,30331
کچاد,25190000,31200,7/7/2021,76578
غصینو,243800396,22253,7/7/2021,741153
دارا یکم,62035000,13447,7/7/2021,58933
غصینو,29501500,22253,7/7/2021,89685
برکت,13996500,68,7/7/2021,42549
وبوعلی,38580460,31944,7/7/2021,117285
کچاد,405458240,31200,7/7/2021,1232593
غصینو,107145816,22253,7/7/2021,325723
سخاش,9280000,288,7/7/2021,28211
ولپارس,319950,19360,7/7/2021,973
غویتا,124941170,40339,7/7/2021,379821
غویتا,19930000,40339,7/7/2021,60587
غویتا,6596168,40339,7/7/2021,20052
غویتا,3367832,40339,7/7/2021,10238
غویتا,19928000,40339,7/7/2021,60581
غویتا,5480200,40339,7/7/2021,16660
غویتا,9963000,40339,7/7/2021,30288
غویتا,99620000,40339,7/7/2021,302845
غویتا,13068832,40339,7/7/2021,39729
غویتا,16814168,40339,7/7/2021,51115
غویتا,49805000,40339,7/7/2021,151407
غویتا,16604987,40339,7/7/2021,50479
غویتا,5976600,40339,7/7/2021,18169
غویتا,5637360,40339,7/7/2021,17138
غویتا,56562840,40339,7/7/2021,171951
غویتا,43037160,40339,7/7/2021,130833
ولکار,130816,18824,7/7/2021,398
غویتا,108354840,40339,7/7/2021,329399
شسینا,14788860,516,7/7/2021,44958
شسینا,64713000,516,7/7/2021,196728
ستران,12085000,31807,7/7/2021,36738
شنفت,84324110,40251,7/7/2021,256345
ستران,72510000,31807,7/7/2021,220430
رانفور,6210000,4655,7/7/2021,18878
فروی,32530000,8811,7/7/2021,98891
چکاپا,38600000,8428,7/7/2021,117344
فتوسا,449820,18824,7/7/2021,1367
رانفور,5073570,4655,7/7/2021,15424
رانفور,31050000,4655,7/7/2021,94392
غویتا,4844934,40339,7/7/2021,14729
رانفور,9967050,4655,7/7/2021,30300
حکشتی,941600,69503,7/7/2021,2862
حکشتی,9946720,69503,7/7/2021,30238
حکشتی,14209600,69503,7/7/2021,43197
رانفور,9799380,4655,7/7/2021,29790
پلاسک,6950000,18009,7/7/2021,21128
پالایش,4301110,69503,7/7/2021,4086
پالایش,1762500,69503,7/7/2021,1674
پالایش,5005500,69503,7/7/2021,4755
پالایش,7050000,69503,7/7/2021,6698
پالایش,17131500,69503,7/7/2021,16275
حتوکا,933450,14919,7/7/2021,2838
حتوکا,18116550,14919,7/7/2021,55074
وبوعلی,1119540,31944,7/7/2021,3403
وبوعلی,6820460,31944,7/7/2021,20734
خچرخش,5065200,70369,7/7/2021,15398
چخزر,264614,5168,7/7/2021,804
وبوعلی,32879540,31944,7/7/2021,99954
وبوعلی,6820460,31944,7/7/2021,20734
مادیرا,44900000,13284,7/7/2021,136496
وبوعلی,32879540,31944,7/7/2021,99954
وبملت,19815936,11408,7/7/2021,60240
وبملت,101850000,11408,7/7/2021,309624
وسکاب,95507208,8607,7/7/2021,290342
وسکاب,13793400,8607,7/7/2021,41932
وسکاب,5115600,8607,7/7/2021,15551
وسکاب,7105000,8607,7/7/2021,21599
بوعلی,3728400,28514,7/7/2021,11334
مادیرا,5028800,13284,7/7/2021,15288
فتوسا,466200,2137,7/7/2021,1417
فتوسا,116550,28514,7/7/2021,354
مادیرا,538800,13284,7/7/2021,1638
غویتا,115789935,40339,7/7/2021,352001
بوعلی,3744000,5168,7/7/2021,11382
تکشا,24000000,8811,7/7/2021,72960
فولاد,317454260,29386,7/7/2021,965061
فولاد,52700000,29386,7/7/2021,160208
فولاد,21080000,29386,7/7/2021,64083
فولاد,154938000,29386,7/7/2021,471012
فولاد,149446660,29386,7/7/2021,454318
فولاد,166605780,29386,7/7/2021,506482
فولاد,5270000,29386,7/7/2021,16021
فولاد,5270000,29386,7/7/2021,16021
فولاد,117858280,29386,7/7/2021,358289
فولاد,63377020,29386,7/7/2021,192666
مادیرا,33944400,13284,7/7/2021,103191
وکبهمن,644840,5168,7/7/2021,1960
وبملت,693134064,11408,7/7/2021,2107128
چکاپا,10016700,8428,7/7/2021,30451
چکاپا,337383300,8428,7/7/2021,1025645
وصندوق,85543770,40674,7/7/2021,260053
چخزر,265615,28514,7/7/2021,807
فولاد,73495420,29386,7/7/2021,223426
فولاد,114359000,29386,7/7/2021,347651
فولاد,139349340,29386,7/7/2021,423622
فولاد,144756360,29386,7/7/2021,440059
فولاد,10540000,29386,7/7/2021,32042
فولاد,108635780,29386,7/7/2021,330253
فولاد,10540000,29386,7/7/2021,32042
فولاد,136124100,29386,7/7/2021,413817
کاوه,10250000,288,7/7/2021,31160
شپنا,5196000,8811,7/7/2021,15796
آریان,447660000,31200,7/7/2021,1360886
خودرو,32114992,69503,7/7/2021,97630
خودرو,23408112,69503,7/7/2021,71161
آبادا,6015000,5168,7/7/2021,18286
کیسون,20242000,252,7/7/2021,61536
کیسون,9947960,252,7/7/2021,30242
کیسون,71012040,252,7/7/2021,215877
ونوین,80385260,690,7/7/2021,244371
